,origin_layer,origin_index,target_index,value
30267,1,95,267,0.9190522842563258
30268,1,95,268,0.9066410774489932
30269,1,95,269,1.0100264287904563
30270,1,95,270,0.1698362022797674
30271,1,95,271,-1.1518552821407855
30272,1,95,272,-1.3650044331729672
30273,1,95,273,-1.622763802667278
30274,1,95,274,1.8430614357517094
30275,1,95,275,-0.26019001995684216
30276,1,95,276,0.8304047213260376
30277,1,95,277,-0.6715219530689143
30278,1,95,278,-0.6101452271013068
30279,1,95,279,0.6170889159131627
30280,1,95,280,-1.0368408428814158
30281,1,95,281,-0.5024804486153438
30282,1,95,282,0.5624286324477848
30283,1,95,283,1.1100587454135442
30284,1,95,284,1.217124935361134
30285,1,95,285,-0.2960856991501713
30286,1,95,286,-1.17183442663025
30287,1,95,287,0.04153190638973221
30288,1,95,288,0.6740881998936511
30289,1,95,289,-0.21405634233427193
30290,1,95,290,-0.34217755032305885
30291,1,95,291,0.9956717417525756
30292,1,95,292,0.1654524429847442
30293,1,95,293,0.07734458256815546
30294,1,95,294,0.406998709681592
30295,1,95,295,1.3054849869166658
30296,1,95,296,-1.3607790632893864
30297,1,95,297,0.8333030012824659
30298,1,95,298,1.4020287789719377
30299,1,95,299,-2.3108562914910746
30300,1,96,0,-0.5099290765004671
30301,1,96,1,0.06610862377258098
30302,1,96,2,1.6198301261474062
30303,1,96,3,-0.3510508768929299
30304,1,96,4,1.9609883227960434
30305,1,96,5,-0.48564197087364946
30306,1,96,6,-0.35414229170002787
30307,1,96,7,0.9590673178389496
30308,1,96,8,1.3585142748551013
30309,1,96,9,0.23615343867277985
30310,1,96,10,-0.259853409518663
30311,1,96,11,0.06708061036850352
30312,1,96,12,1.664057989513505
30313,1,96,13,-0.008094945655069907
30314,1,96,14,0.7009442151020226
30315,1,96,15,0.04631083299228719
30316,1,96,16,1.1260365307739169
30317,1,96,17,-0.04814187727153582
30318,1,96,18,-1.591226931313527
30319,1,96,19,0.3230634912227505
30320,1,96,20,0.4693124163299534
30321,1,96,21,0.41563728198597816
30322,1,96,22,0.8434957707681647
30323,1,96,23,-0.2890501747266789
30324,1,96,24,2.0527670590650757
30325,1,96,25,0.0855659272847513
30326,1,96,26,1.2321849987517448
30327,1,96,27,1.6884250911749898
30328,1,96,28,-0.6214977326487832
30329,1,96,29,1.2716014290857074
30330,1,96,30,1.0215253751289899
30331,1,96,31,2.0673838930550184
30332,1,96,32,-0.509490670553634
30333,1,96,33,0.13254524809397164
30334,1,96,34,-0.053883359245075924
30335,1,96,35,1.2121139475678309
30336,1,96,36,0.33963214409346676
30337,1,96,37,0.46193194088442574
30338,1,96,38,-0.7717977062825568
30339,1,96,39,0.7563750666494843
30340,1,96,40,1.2176613906793348
30341,1,96,41,-0.45384022389617085
30342,1,96,42,-1.4739466445023162
30343,1,96,43,-0.4746750872684605
30344,1,96,44,1.4804509431143156
30345,1,96,45,1.6544682612060586
30346,1,96,46,0.2788752868649307
30347,1,96,47,0.4731147446395785
30348,1,96,48,0.8879999225918691
30349,1,96,49,1.0723973591270997
30350,1,96,50,-0.5527944708959057
30351,1,96,51,-0.16650236257445516
30352,1,96,52,-1.558380373084898
30353,1,96,53,-1.2827316138929914
30354,1,96,54,0.564010611563011
30355,1,96,55,0.5591208560289146
30356,1,96,56,0.5922109135578764
30357,1,96,57,-0.5267502852404038
30358,1,96,58,1.1651594067566886
30359,1,96,59,-0.7688779745661268
30360,1,96,60,0.1823134116131348
30361,1,96,61,0.8827083041546947
30362,1,96,62,0.7537702604581219
30363,1,96,63,1.1296079104316936
30364,1,96,64,-0.8358197158368629
30365,1,96,65,0.3061698256487182
30366,1,96,66,0.0652381539004101
30367,1,96,67,0.09465741904179925
30368,1,96,68,0.22148795915494532
30369,1,96,69,-0.3960107332387705
30370,1,96,70,0.5850154681299009
30371,1,96,71,1.2201263187899836
30372,1,96,72,-0.6554302831183323
30373,1,96,73,-0.5082760394397351
30374,1,96,74,1.05956906270178
30375,1,96,75,-0.11011373694109149
30376,1,96,76,-1.00850594326
30377,1,96,77,0.6793952677560935
30378,1,96,78,-0.3552981968249454
30379,1,96,79,1.0028402107242063
30380,1,96,80,-0.8685491622505195
30381,1,96,81,0.8274974570779466
30382,1,96,82,2.242016856732983
30383,1,96,83,-0.6854139625013664
30384,1,96,84,0.16497950463608863
30385,1,96,85,-1.2810021679461547
30386,1,96,86,0.7596400081234819
30387,1,96,87,1.5791787086770492
30388,1,96,88,-0.3869348744521979
30389,1,96,89,-0.4360467819757262
30390,1,96,90,1.2960695019075432
30391,1,96,91,0.06684512668619272
30392,1,96,92,0.26721928014308505
30393,1,96,93,-0.2439969729737121
30394,1,96,94,-1.0242580321039232
30395,1,96,95,0.6797549023253372
30396,1,96,96,0.2324004349799554
30397,1,96,97,0.9291842499577786
30398,1,96,98,0.5415661574582161
30399,1,96,99,-0.9609846104553278
30400,1,96,100,-0.248929371632994
30401,1,96,101,0.27261179736159824
30402,1,96,102,0.6681980009057159
30403,1,96,103,0.4876178433070192
30404,1,96,104,-0.45311062657180234
30405,1,96,105,-1.2486463449796021
30406,1,96,106,-0.21544618957208372
30407,1,96,107,1.2218870164537072
30408,1,96,108,-2.3612685809006564
30409,1,96,109,-1.1887655619928794
30410,1,96,110,-0.358679492826543
30411,1,96,111,-2.2663888205778373
30412,1,96,112,-0.2535350737665632
30413,1,96,113,-1.7989359049482097
30414,1,96,114,1.4980768161974212
30415,1,96,115,-0.2608324348721945
30416,1,96,116,2.1808746207221783
30417,1,96,117,0.6109098718906103
30418,1,96,118,0.2920533625160139
30419,1,96,119,0.32792839790360645
30420,1,96,120,-0.21076226904585477
30421,1,96,121,-0.8126421575792983
30422,1,96,122,0.3028398356305866
30423,1,96,123,0.6877443137453919
30424,1,96,124,-1.786009166574942
30425,1,96,125,0.342481900341401
30426,1,96,126,-2.307545093017766
30427,1,96,127,1.000196974548786
30428,1,96,128,-0.8153831481574902
30429,1,96,129,1.1879404455490812
30430,1,96,130,-0.43668321896468687
30431,1,96,131,-0.7053984221542422
30432,1,96,132,-0.5087071870471367
30433,1,96,133,0.0027540009769425056
30434,1,96,134,0.7372899790829666
30435,1,96,135,-0.2899727341750621
30436,1,96,136,-2.5350956087380427
30437,1,96,137,0.7432643692487904
30438,1,96,138,0.1732014814229959
30439,1,96,139,-0.23890317123830634
30440,1,96,140,0.6638381706939914
30441,1,96,141,-0.9633486759617232
30442,1,96,142,1.0028773561909528
30443,1,96,143,1.5500958860502823
30444,1,96,144,0.6495866131250841
30445,1,96,145,0.5524885121444592
30446,1,96,146,-1.822730804451024
30447,1,96,147,-0.1286569072106227
30448,1,96,148,-1.9738951645127647
30449,1,96,149,0.36466900875971897
30450,1,96,150,-0.6205768741715725
30451,1,96,151,0.29651746274922836
30452,1,96,152,0.9416652957779895
30453,1,96,153,-0.17593031630222966
30454,1,96,154,-1.9046984301021965
30455,1,96,155,0.5987742959206274
30456,1,96,156,-0.15701229776239206
30457,1,96,157,1.601885697147931
30458,1,96,158,0.5721799136870473
30459,1,96,159,-0.8426522015163523
30460,1,96,160,0.947615008573819
30461,1,96,161,-0.6036272947014365
30462,1,96,162,-0.620156567758712
30463,1,96,163,0.36114117768626414
30464,1,96,164,-0.7893066979109657
30465,1,96,165,0.17365976678006717
30466,1,96,166,-0.9471820204252568
30467,1,96,167,-0.2104653648135113
30468,1,96,168,-0.592760087882505
30469,1,96,169,-1.747501931461378
30470,1,96,170,0.18927055608277638
30471,1,96,171,1.4520003805386958
30472,1,96,172,-0.7305895045947961
30473,1,96,173,0.4795955645434756
30474,1,96,174,0.1270200503625119
30475,1,96,175,0.18333729478490457
30476,1,96,176,-0.675494832337987
30477,1,96,177,0.4619437362672421
30478,1,96,178,-0.925748799570651
30479,1,96,179,0.41740850608841096
30480,1,96,180,-1.0879567617461385
30481,1,96,181,-0.3611505090788052
30482,1,96,182,-0.5706095373505237
30483,1,96,183,-1.1566775218805636
30484,1,96,184,1.4315990833820946
30485,1,96,185,-0.0035824769941593393
30486,1,96,186,-0.7808727698469504
30487,1,96,187,-0.22197401831144958
30488,1,96,188,0.8470269022436372
30489,1,96,189,0.16327901325857233
30490,1,96,190,0.2997796671898433
30491,1,96,191,0.303636593706125
30492,1,96,192,0.8725278458225961
30493,1,96,193,-0.21303017217415038
30494,1,96,194,-0.1953649598222853
30495,1,96,195,-0.8128184685107345
30496,1,96,196,-0.6466910707660946
30497,1,96,197,-1.3527225576843669
30498,1,96,198,0.6200361437496815
30499,1,96,199,0.49892509112436556
30500,1,96,200,0.47779313879837654
30501,1,96,201,1.0212827870531935
30502,1,96,202,-0.4513387796751781
30503,1,96,203,0.1870652822356926
30504,1,96,204,0.6916684078203531
30505,1,96,205,-1.3801482132133192
30506,1,96,206,1.2766929201912278
30507,1,96,207,-0.012298887459083072
30508,1,96,208,2.202487835291265
30509,1,96,209,-0.03690292712254736
30510,1,96,210,0.13448780545546057
30511,1,96,211,-0.1356725102809344
30512,1,96,212,0.4500338276442697
30513,1,96,213,-1.3439417069153772
30514,1,96,214,2.103144085905701
30515,1,96,215,-0.8422799983363245
30516,1,96,216,0.6757307918887322
30517,1,96,217,-0.32816524499574484
30518,1,96,218,1.6328488279365376
30519,1,96,219,0.9129870409659959
30520,1,96,220,2.656339610049976
30521,1,96,221,-0.2628354609053106
30522,1,96,222,-1.155810005465533
30523,1,96,223,0.1469092962138698
30524,1,96,224,-1.1538583949240786
30525,1,96,225,0.6407296876640289
30526,1,96,226,0.5203504932237679
30527,1,96,227,-0.6198511340540704
30528,1,96,228,1.00410388683637
30529,1,96,229,-0.4341410033194616
30530,1,96,230,0.8747499164552505
30531,1,96,231,0.2594994467372894
30532,1,96,232,-1.231138201659845
30533,1,96,233,-1.0812380382572557
30534,1,96,234,-0.17116388640129146
30535,1,96,235,0.919520468552762
30536,1,96,236,-0.6195767492133071
30537,1,96,237,-0.06291852434857298
30538,1,96,238,0.1299319659612756
30539,1,96,239,-0.6269387410399228
30540,1,96,240,0.9339167130823276
30541,1,96,241,-0.6188147061631206
30542,1,96,242,-0.6890520987665477
30543,1,96,243,0.23188138472828423
30544,1,96,244,1.7157807783135652
30545,1,96,245,-0.5789041503442698
30546,1,96,246,0.06453152112716666
30547,1,96,247,-0.4855066118929374
30548,1,96,248,0.5951729498267199
30549,1,96,249,-2.404910173571217
30550,1,96,250,-0.24666145178733717
30551,1,96,251,-0.8790783349923299
30552,1,96,252,-0.35166707429479516
30553,1,96,253,1.21601394122737
30554,1,96,254,1.2258955496460133
30555,1,96,255,1.036611306161766
30556,1,96,256,2.1056705315896225
30557,1,96,257,1.373179597372925
30558,1,96,258,-0.7320184474618474
30559,1,96,259,-0.4832939936340465
30560,1,96,260,-1.4896684189924947
30561,1,96,261,-0.6299121111803836
30562,1,96,262,0.8292842541903102
30563,1,96,263,-0.10576312624832171
30564,1,96,264,-1.1595746864644634
30565,1,96,265,0.20320983380063354
30566,1,96,266,-0.022064069181749912
30567,1,96,267,0.5682724197422989
30568,1,96,268,0.1488103202214308
30569,1,96,269,1.0824914299773178
30570,1,96,270,0.28093588738660197
30571,1,96,271,0.00020036930915200146
30572,1,96,272,-0.11553691132268817
30573,1,96,273,0.2215281733003987
30574,1,96,274,-0.024149666325158026
30575,1,96,275,1.0131368341134908
30576,1,96,276,1.078696758471708
30577,1,96,277,-0.15021226441938307
30578,1,96,278,0.4477230699071686
30579,1,96,279,0.40807108803093894
30580,1,96,280,-0.4838877773865739
30581,1,96,281,-0.04638093454659536
30582,1,96,282,2.1651440577437233
30583,1,96,283,1.4211558760512162
30584,1,96,284,-0.9077867898911769
30585,1,96,285,0.8448349318862053
30586,1,96,286,-0.26526647578680634
30587,1,96,287,1.799539399520091
30588,1,96,288,1.2166687381705719
30589,1,96,289,-0.7485256433554779
30590,1,96,290,0.8463964735367322
30591,1,96,291,-1.138419488760055
30592,1,96,292,-0.83018006871905
30593,1,96,293,-0.6171583348112072
30594,1,96,294,0.18265446860342255
30595,1,96,295,-1.171931762468596
30596,1,96,296,0.6332737491922933
30597,1,96,297,0.4532734833195306
30598,1,96,298,0.23020025705971567
30599,1,96,299,-0.5625079702868021
30600,1,97,0,0.9891048764906392
30601,1,97,1,0.16603598901334585
30602,1,97,2,0.6675215956444618
30603,1,97,3,0.425525313113445
30604,1,97,4,1.0549749530209345
30605,1,97,5,0.4484204156431896
30606,1,97,6,-0.38491440376419184
30607,1,97,7,-0.9358802158711134
30608,1,97,8,-1.5260424405695125
30609,1,97,9,1.62489643137504
30610,1,97,10,-0.8596968952118728
30611,1,97,11,-1.2755156515134591
30612,1,97,12,-0.7566009105035436
30613,1,97,13,0.3735168518799146
30614,1,97,14,-1.2670427951600796
30615,1,97,15,0.8987025927971724
30616,1,97,16,0.07656204675477951
30617,1,97,17,-0.7079222214239305
30618,1,97,18,0.3335750180192877
30619,1,97,19,-1.2421274709373022
30620,1,97,20,-0.07683935424652005
30621,1,97,21,0.2753763170207462
30622,1,97,22,-0.875226319502183
30623,1,97,23,-0.4881669905551799
30624,1,97,24,0.8835854249518835
30625,1,97,25,-1.4022405672811205
30626,1,97,26,0.8675147902732726
30627,1,97,27,-0.23726385565631952
30628,1,97,28,0.5460639435468777
30629,1,97,29,-1.1626629302430107
30630,1,97,30,-0.10049219039709564
30631,1,97,31,1.292096910994476
30632,1,97,32,-1.045670958652725
30633,1,97,33,-0.884702660116513
30634,1,97,34,0.7115119231940993
30635,1,97,35,1.4329082125375616
30636,1,97,36,-0.5520302833009516
30637,1,97,37,-1.2758015170846104
30638,1,97,38,-0.8743491344711094
30639,1,97,39,0.5228159989629557
30640,1,97,40,-2.836822607754515
30641,1,97,41,-0.703507890332991
30642,1,97,42,0.8482125078371625
30643,1,97,43,-0.9654001991401311
30644,1,97,44,0.975149512620731
30645,1,97,45,1.0316224629385142
30646,1,97,46,0.18618628493579867
30647,1,97,47,1.2526890143515461
30648,1,97,48,-1.0926652161370745
30649,1,97,49,-0.18599803620040892
30650,1,97,50,-0.05035527680853443
30651,1,97,51,0.7996489704616395
30652,1,97,52,0.017226788551400377
30653,1,97,53,1.4347846293864535
30654,1,97,54,-2.487806825400247
30655,1,97,55,-0.6359388271757141
30656,1,97,56,0.5081441015717107
30657,1,97,57,-0.2951099551350638
30658,1,97,58,-1.000066784375283
30659,1,97,59,0.10037565382633776
30660,1,97,60,-0.5390167509945953
30661,1,97,61,-0.6839954482832519
30662,1,97,62,0.5902366020127884
30663,1,97,63,0.5483558441492752
30664,1,97,64,1.4117366382554124
30665,1,97,65,1.3922160595092978
30666,1,97,66,0.02814733418641241
30667,1,97,67,1.207860538843106
30668,1,97,68,-0.53582246559273
30669,1,97,69,1.339769566913123
30670,1,97,70,1.38465229701962
30671,1,97,71,1.2362222315863913
30672,1,97,72,0.642613506035532
30673,1,97,73,1.2288538598208696
30674,1,97,74,-0.3192923033583513
30675,1,97,75,2.8386305027588943
30676,1,97,76,-0.30465917728875685
30677,1,97,77,0.3885305017685352
30678,1,97,78,-0.9490066161851167
30679,1,97,79,-0.8914095824923646
30680,1,97,80,-0.05237565842231799
30681,1,97,81,1.0203235049712747
30682,1,97,82,-1.2241860892510628
30683,1,97,83,-0.09397634356618376
30684,1,97,84,-1.1169934243497786
30685,1,97,85,0.6317675715922617
30686,1,97,86,-0.12453848820658792
30687,1,97,87,-0.576323801650725
30688,1,97,88,-1.9043546599834495
30689,1,97,89,-0.8833094297260021
30690,1,97,90,-0.6209714365476496
30691,1,97,91,0.07661085397974339
30692,1,97,92,0.626168617775009
30693,1,97,93,-1.3045817466280898
30694,1,97,94,0.11633689810637522
30695,1,97,95,0.36039755635497234
30696,1,97,96,-0.6951574712914075
30697,1,97,97,-0.5734905926330316
30698,1,97,98,0.786264443844913
30699,1,97,99,-0.7555484097844067
30700,1,97,100,-2.392160540585623
30701,1,97,101,0.34828088034773896
30702,1,97,102,-2.6300415032112134
30703,1,97,103,0.3098170251415261
30704,1,97,104,0.854195217501314
30705,1,97,105,0.5301857092412885
30706,1,97,106,-0.20627165487654042
30707,1,97,107,0.31361873031091314
30708,1,97,108,0.2961850298756937
30709,1,97,109,-0.007279313631868248
30710,1,97,110,-1.9222269038934088
30711,1,97,111,0.6711485465274157
30712,1,97,112,0.5783168760252082
30713,1,97,113,-1.3251035489366776
30714,1,97,114,-0.212080011818206
30715,1,97,115,-0.9001614980243694
30716,1,97,116,-0.9542784277780115
30717,1,97,117,0.6184275772856858
30718,1,97,118,0.2214671184124052
30719,1,97,119,0.28158776668952856
30720,1,97,120,-0.873741693054222
30721,1,97,121,0.9840034517700256
30722,1,97,122,0.5081533661951301
30723,1,97,123,0.7683734291464155
30724,1,97,124,0.36879368278891966
30725,1,97,125,1.4299624220047513
30726,1,97,126,-2.078461334432116
30727,1,97,127,-0.7083470956151761
30728,1,97,128,-1.4296645735949074
30729,1,97,129,0.6302292715919775
30730,1,97,130,0.6730684023198455
30731,1,97,131,0.6643804897781949
30732,1,97,132,-1.1885758445448233
30733,1,97,133,0.3403958581915387
30734,1,97,134,1.529188242359354
30735,1,97,135,-0.4080993684858664
30736,1,97,136,-0.4555243369840444
30737,1,97,137,1.1733156731460044
30738,1,97,138,1.526187726787022
30739,1,97,139,1.3767633086200475
30740,1,97,140,-0.12310050289449218
30741,1,97,141,0.17666283932384247
30742,1,97,142,0.9749867395229339
30743,1,97,143,0.14694948357147974
30744,1,97,144,-0.013589993821254864
30745,1,97,145,-1.1732443493614613
30746,1,97,146,-0.22576246197125552
30747,1,97,147,0.01120678959135063
30748,1,97,148,0.869274651176132
30749,1,97,149,-0.3824946782142281
30750,1,97,150,0.24281979524290892
30751,1,97,151,-0.9539966602431618
30752,1,97,152,-0.07736817836763668
30753,1,97,153,0.7545981360994793
30754,1,97,154,0.5052981484611683
30755,1,97,155,2.90898888940891
30756,1,97,156,-1.1504943327313983
30757,1,97,157,0.6257570803151851
30758,1,97,158,1.401519230589019
30759,1,97,159,1.2943629522766988
30760,1,97,160,-1.0037067725451665
30761,1,97,161,0.09317198949549106
30762,1,97,162,0.46324999130708794
30763,1,97,163,-0.4595507817756185
30764,1,97,164,-0.018640115731082166
30765,1,97,165,1.616789610815708
30766,1,97,166,1.060059439077387
30767,1,97,167,-1.2253312462643287
30768,1,97,168,1.1586413547737502
30769,1,97,169,-0.6084514194577533
30770,1,97,170,-1.009193019391444
30771,1,97,171,0.41372573909142496
30772,1,97,172,0.46500909571514415
30773,1,97,173,1.4516422360387817
30774,1,97,174,-1.4031077400027636
30775,1,97,175,1.933283892999679
30776,1,97,176,0.35781928293438753
30777,1,97,177,-0.6062216034967643
30778,1,97,178,0.05339381167931678
30779,1,97,179,0.7373117160155869
30780,1,97,180,-1.9057372405111872
30781,1,97,181,1.1590414730142187
30782,1,97,182,-0.36904270573692544
30783,1,97,183,0.7580036006999428
30784,1,97,184,0.12437254521996036
30785,1,97,185,-0.9387939468286124
30786,1,97,186,-0.09837191541031129
30787,1,97,187,-0.2370633090468542
30788,1,97,188,-0.16851698832349488
30789,1,97,189,-0.5875175475807377
30790,1,97,190,0.08210457657923473
30791,1,97,191,-0.9352859882336695
30792,1,97,192,-1.5069219515213899
30793,1,97,193,-0.14919434413237376
30794,1,97,194,-0.29246068906627176
30795,1,97,195,-0.8113927134222946
30796,1,97,196,-0.868954936578812
30797,1,97,197,0.919255423633268
30798,1,97,198,0.04823949890857418
30799,1,97,199,0.6549217447699412
30800,1,97,200,-0.5776653880200693
30801,1,97,201,0.7914855442259722
30802,1,97,202,0.5543348627624649
30803,1,97,203,-0.23378467371257838
30804,1,97,204,0.08346106266150603
30805,1,97,205,0.20944900172907982
30806,1,97,206,0.30827663903165986
30807,1,97,207,-0.19365915289098884
30808,1,97,208,-0.020749972716331513
30809,1,97,209,-0.7419671872789175
30810,1,97,210,0.4560992526857663
30811,1,97,211,1.4920070569168364
30812,1,97,212,-0.7373210760692994
30813,1,97,213,0.7886988349911278
30814,1,97,214,-1.3410549453771343
30815,1,97,215,-0.061965496029099
30816,1,97,216,0.31311659638025224
30817,1,97,217,-0.7176426299642221
30818,1,97,218,-0.08131099891434791
30819,1,97,219,-0.6090677888556711
30820,1,97,220,0.6252981538550185
30821,1,97,221,-0.5135456495040671
30822,1,97,222,-1.0188877149661608
30823,1,97,223,-0.0018373925587711754
30824,1,97,224,0.24895208742224428
30825,1,97,225,-0.3806077789686564
30826,1,97,226,-0.4190193943756784
30827,1,97,227,-0.7575988020698984
30828,1,97,228,0.5592538215508328
30829,1,97,229,-0.2554747218122647
30830,1,97,230,-1.1459772627436111
30831,1,97,231,1.5138991892435838
30832,1,97,232,1.0224331546636387
30833,1,97,233,-1.0524061211907765
30834,1,97,234,-0.1406960480520086
30835,1,97,235,-1.375100897000573
30836,1,97,236,0.8071639362274479
30837,1,97,237,-0.7853150811609468
30838,1,97,238,-0.16111704179495534
30839,1,97,239,-0.9124923047661133
30840,1,97,240,-0.09940427317102153
30841,1,97,241,-0.4168182032618691
30842,1,97,242,0.09346533367076568
30843,1,97,243,-1.9262351173444578
30844,1,97,244,0.10152320504586206
30845,1,97,245,-0.8208771210167185
30846,1,97,246,0.36067454175018454
30847,1,97,247,-1.2322781177474642
30848,1,97,248,0.6831567799236057
30849,1,97,249,-0.2052251083435599
30850,1,97,250,-0.3985647181315272
30851,1,97,251,0.3163543061838739
30852,1,97,252,1.1932752708876728
30853,1,97,253,-1.1116281434618194
30854,1,97,254,2.304006478944571
30855,1,97,255,0.3512155238120709
30856,1,97,256,0.28221652854046786
30857,1,97,257,0.8252963639314854
30858,1,97,258,0.8815836457137812
30859,1,97,259,0.5015137909774255
30860,1,97,260,-0.03097225658893539
30861,1,97,261,-0.5946697634741176
30862,1,97,262,1.096167089162289
30863,1,97,263,-0.277668487330328
30864,1,97,264,-0.497756642252732
30865,1,97,265,1.159560994335015
30866,1,97,266,-0.28970274673396024
30867,1,97,267,0.013602175178292611
30868,1,97,268,0.6566936383816732
30869,1,97,269,0.2701662792385515
30870,1,97,270,0.3927900414168426
30871,1,97,271,-0.43461999335487256
30872,1,97,272,-1.5001402041404877
30873,1,97,273,0.3895882788066922
30874,1,97,274,-0.36697472243097434
30875,1,97,275,0.5364406643146724
30876,1,97,276,0.8923760910813361
30877,1,97,277,0.14036145970813058
30878,1,97,278,-0.6596994994810931
30879,1,97,279,-0.6702609413241731
30880,1,97,280,-1.4975191247872066
30881,1,97,281,0.6480198104506809
30882,1,97,282,-0.40196665419477356
30883,1,97,283,0.3103289641099122
30884,1,97,284,-0.5859136604381401
30885,1,97,285,-0.8082379224764538
30886,1,97,286,0.6007612752604596
30887,1,97,287,-1.54421361011027
30888,1,97,288,-0.44433849348298665
30889,1,97,289,0.6609160229702884
30890,1,97,290,0.1649817197610534
30891,1,97,291,0.01276081764359531
30892,1,97,292,2.230134385427509
30893,1,97,293,0.921540114742007
30894,1,97,294,0.1296033427477099
30895,1,97,295,0.03175538398633686
30896,1,97,296,0.49491022158007963
30897,1,97,297,-0.7847143729445798
30898,1,97,298,-1.0695572219310578
30899,1,97,299,-1.08864804013029
30900,1,98,0,0.9327257503120591
30901,1,98,1,0.8732136879837562
30902,1,98,2,-1.3482105950745313
30903,1,98,3,-0.08375397385060446
30904,1,98,4,0.41165906709701405
30905,1,98,5,0.6887275520409287
30906,1,98,6,0.6918999957951354
30907,1,98,7,0.49106734118181683
30908,1,98,8,0.09589719668006437
30909,1,98,9,0.14461671688069622
30910,1,98,10,-0.7084502236106032
30911,1,98,11,-0.19243499572382222
30912,1,98,12,-0.6711576136653143
30913,1,98,13,-0.7412603900366218
30914,1,98,14,0.6241211600137366
30915,1,98,15,-0.2661897174076746
30916,1,98,16,0.9968086036095712
30917,1,98,17,0.24957071670958725
30918,1,98,18,-0.4449351282146518
30919,1,98,19,0.5216099568541254
30920,1,98,20,-0.5676410510691777
30921,1,98,21,-0.20246789540796006
30922,1,98,22,-0.1570594638337996
30923,1,98,23,0.13434410296830937
30924,1,98,24,-1.885672536088403
30925,1,98,25,0.7639822296909097
30926,1,98,26,1.0492113708973765
30927,1,98,27,-1.1891310945461975
30928,1,98,28,0.2528362669689327
30929,1,98,29,0.6965915437416507
30930,1,98,30,-1.4212601758918628
30931,1,98,31,-1.6319311268770433
30932,1,98,32,0.28417760088035077
30933,1,98,33,0.06910047145882825
30934,1,98,34,2.126407112493883
30935,1,98,35,0.9856378591472089
30936,1,98,36,0.3959970120572896
30937,1,98,37,0.22839622667767528
30938,1,98,38,0.6339596932424599
30939,1,98,39,0.03129370309785094
30940,1,98,40,-0.8126007503422565
30941,1,98,41,-0.5058849617880882
30942,1,98,42,1.4463866586433083
30943,1,98,43,0.717442240598331
30944,1,98,44,-0.5395568018152747
30945,1,98,45,0.8070198440399106
30946,1,98,46,0.43444806396941027
30947,1,98,47,0.7467985039737104
30948,1,98,48,-1.1548722129364897
30949,1,98,49,-0.7859582021780056
30950,1,98,50,0.7551609271553854
30951,1,98,51,-0.2559489633804203
30952,1,98,52,-0.5918568513981315
30953,1,98,53,-0.8210430746147799
30954,1,98,54,-1.2075982583509453
30955,1,98,55,1.8505505304084862
30956,1,98,56,0.8769277654151606
30957,1,98,57,0.15969186595522486
30958,1,98,58,0.19526725358307623
30959,1,98,59,0.727010420584952
30960,1,98,60,1.318108414543836
30961,1,98,61,-1.623810639932952
30962,1,98,62,-1.0588349085232842
30963,1,98,63,0.024343386259959923
30964,1,98,64,-2.6121032237459905
30965,1,98,65,-1.036667314241561
30966,1,98,66,2.099036841368138
30967,1,98,67,0.3944740200111873
30968,1,98,68,-1.2489471353266728
30969,1,98,69,-0.9549270417519932
30970,1,98,70,-1.3291909539957074
30971,1,98,71,-0.8360922922397178
30972,1,98,72,-0.5765445866660347
30973,1,98,73,0.47140450636363684
30974,1,98,74,-0.2648764250604127
30975,1,98,75,-0.8833994853565502
30976,1,98,76,-1.2450074997972767
30977,1,98,77,0.64847210711065
30978,1,98,78,-0.07740005472780961
30979,1,98,79,0.047122609195436246
30980,1,98,80,0.06586193506722823
30981,1,98,81,0.07944992217448643
30982,1,98,82,1.8393389754864347
30983,1,98,83,0.07136816250098274
30984,1,98,84,-0.8572909222705212
30985,1,98,85,0.2080052661151453
30986,1,98,86,-1.2479897120957237
30987,1,98,87,-0.5693348686616578
30988,1,98,88,0.376112140281096
30989,1,98,89,1.1376103399609532
30990,1,98,90,0.6023920823096075
30991,1,98,91,-1.1171950539966442
30992,1,98,92,-0.23368155791730166
30993,1,98,93,-0.2675066186673023
30994,1,98,94,1.411802485088141
30995,1,98,95,0.5706097868402028
30996,1,98,96,-1.7668745207586098
30997,1,98,97,-1.3427178250741352
30998,1,98,98,1.6442641631407173
30999,1,98,99,0.4593376615610415
31000,1,98,100,0.16693078765668018
31001,1,98,101,0.4965261593799297
31002,1,98,102,-1.9064004895609115
31003,1,98,103,0.4610601112760969
31004,1,98,104,-1.109475081506352
31005,1,98,105,-1.0930795235540176
31006,1,98,106,1.4710470017184418
31007,1,98,107,0.6728874379932134
31008,1,98,108,-0.0651841005786711
31009,1,98,109,0.8297491736298923
31010,1,98,110,0.1845498753269324
31011,1,98,111,0.3614434634848592
31012,1,98,112,0.17622509522144209
31013,1,98,113,1.0907077778206529
31014,1,98,114,-1.1196320052684088
31015,1,98,115,1.694992843920037
31016,1,98,116,0.2880715733388678
31017,1,98,117,0.4322448433000332
31018,1,98,118,0.8275131444862378
31019,1,98,119,0.7998913046151547
31020,1,98,120,0.2728569777617732
31021,1,98,121,0.5677383607100872
31022,1,98,122,-0.2999764711112331
31023,1,98,123,-0.528988901124118
31024,1,98,124,0.29325094618941105
31025,1,98,125,0.4143673681429178
31026,1,98,126,-0.30940456759049806
31027,1,98,127,-0.845355059407136
31028,1,98,128,-0.24626952912846978
